source,hour_index,time,evaluation_hours,ranking_hours,older_candidates,recent_resources,recent_labels,requested_fraction,k,older_selected_recent,older_coverage,tie_min_selected_recent,tie_max_selected_recent,uniform_expected_coverage,uniform_zero_coverage_probability,coverage_minus_uniform_expectation,recent_component_before,recent_component_after,Q_recent,older_component_before,older_component_after,Q_older
hourly,18,2026-06-16 18:00:00+00:00,6,24,51,10,12,0.5,5,2,0.2,2,3,0.09803921568627451,0.31902037410708967,0.1019607843137255,8,6,0.75,55,44,0.8
hourly,18,2026-06-16 18:00:00+00:00,6,24,51,10,12,1.0,10,4,0.4,4,4,0.19607843137254902,0.08773866709517532,0.203921568627451,8,4,0.5,55,26,0.4727272727272727
hourly,18,2026-06-16 18:00:00+00:00,12,24,51,51,70,0.1,6,6,0.11764705882352941,6,6,0.11764705882352941,0.0,0.0,55,32,0.5818181818181818,55,32,0.5818181818181818
hourly,18,2026-06-16 18:00:00+00:00,12,24,51,51,70,0.25,13,13,0.2549019607843137,13,13,0.2549019607843137,0.0,0.0,55,16,0.2909090909090909,55,16,0.2909090909090909
hourly,18,2026-06-16 18:00:00+00:00,12,24,51,51,70,0.5,26,26,0.5098039215686274,26,26,0.5098039215686274,0.0,0.0,55,7,0.12727272727272726,55,7,0.12727272727272726
hourly,18,2026-06-16 18:00:00+00:00,12,24,51,51,70,1.0,51,51,1.0,51,51,1.0,0.0,0.0,55,1,0.01818181818181818,55,1,0.01818181818181818
hourly,19,2026-06-16 19:00:00+00:00,1,24,71,23,70,0.1,3,3,0.13043478260869565,3,3,0.04225352112676056,0.30261569416498996,0.08818126148193509,17,10,0.5882352941176471,115,83,0.7217391304347827
hourly,19,2026-06-16 19:00:00+00:00,1,24,71,23,70,0.25,6,5,0.21739130434782608,5,6,0.08450704225352113,0.08568354817226449,0.13288426209430496,17,6,0.35294117647058826,115,57,0.4956521739130435
hourly,19,2026-06-16 19:00:00+00:00,1,24,71,23,70,0.5,12,8,0.34782608695652173,8,8,0.16901408450704225,0.005441690703704344,0.17881200244947948,17,5,0.29411764705882354,115,49,0.4260869565217391
hourly,19,2026-06-16 19:00:00+00:00,1,24,71,23,70,1.0,23,11,0.4782608695652174,10,11,0.323943661971831,1.1681766280749615e-05,0.1543172075933864,17,3,0.17647058823529413,115,24,0.20869565217391303
hourly,19,2026-06-16 19:00:00+00:00,3,24,71,23,70,0.1,3,3,0.13043478260869565,3,3,0.04225352112676056,0.30261569416498996,0.08818126148193509,17,10,0.5882352941176471,115,83,0.7217391304347827
hourly,19,2026-06-16 19:00:00+00:00,3,24,71,23,70,0.25,6,5,0.21739130434782608,5,6,0.08450704225352113,0.08568354817226449,0.13288426209430496,17,6,0.35294117647058826,115,57,0.4956521739130435
hourly,19,2026-06-16 19:00:00+00:00,3,24,71,23,70,0.5,12,8,0.34782608695652173,8,8,0.16901408450704225,0.005441690703704344,0.17881200244947948,17,5,0.29411764705882354,115,49,0.4260869565217391
hourly,19,2026-06-16 19:00:00+00:00,3,24,71,23,70,1.0,23,11,0.4782608695652174,10,11,0.323943661971831,1.1681766280749615e-05,0.1543172075933864,17,3,0.17647058823529413,115,24,0.20869565217391303
hourly,19,2026-06-16 19:00:00+00:00,6,24,71,25,75,0.1,3,3,0.12,3,3,0.04225352112676056,0.2655935613682093,0.07774647887323943,21,14,0.6666666666666666,115,83,0.7217391304347827
hourly,19,2026-06-16 19:00:00+00:00,6,24,71,25,75,0.25,7,6,0.24,6,6,0.09859154929577464,0.04024742770121098,0.14140845070422536,21,7,0.3333333333333333,115,57,0.4956521739130435
hourly,19,2026-06-16 19:00:00+00:00,6,24,71,25,75,0.5,13,8,0.32,8,8,0.18309859154929578,0.0017514276787075828,0.13690140845070423,21,5,0.23809523809523808,115,49,0.4260869565217391
hourly,19,2026-06-16 19:00:00+00:00,6,24,71,25,75,1.0,25,11,0.44,11,11,0.352112676056338,6.968384235489411e-07,0.087887323943662,21,3,0.14285714285714285,115,21,0.1826086956521739
hourly,19,2026-06-16 19:00:00+00:00,12,24,71,71,141,0.1,8,8,0.11267605633802817,8,8,0.11267605633802817,0.0,0.0,115,55,0.4782608695652174,115,55,0.4782608695652174
hourly,19,2026-06-16 19:00:00+00:00,12,24,71,71,141,0.25,18,18,0.2535211267605634,18,18,0.2535211267605634,0.0,0.0,115,43,0.3739130434782609,115,43,0.3739130434782609
hourly,19,2026-06-16 19:00:00+00:00,12,24,71,71,141,0.5,36,36,0.5070422535211268,36,36,0.5070422535211268,0.0,0.0,115,11,0.09565217391304348,115,11,0.09565217391304348
hourly,19,2026-06-16 19:00:00+00:00,12,24,71,71,141,1.0,71,71,1.0,71,71,1.0,0.0,0.0,115,1,0.008695652173913044,115,1,0.008695652173913044
hourly,20,2026-06-16 20:00:00+00:00,1,24,122,68,267,0.1,7,7,0.10294117647058823,7,7,0.05737704918032787,0.002643937618908897,0.04556412729026036,254,176,0.6929133858267716,363,271,0.7465564738292011
hourly,20,2026-06-16 20:00:00+00:00,1,24,122,68,267,0.25,17,17,0.25,17,17,0.13934426229508196,1.8366532158485295e-07,0.11065573770491804,254,49,0.19291338582677164,363,162,0.4462809917355372
hourly,20,2026-06-16 20:00:00+00:00,1,24,122,68,267,0.5,34,31,0.45588235294117646,30,31,0.2786885245901639,1.782204888026483e-16,0.17719382835101255,254,8,0.031496062992125984,363,69,0.19008264462809918
hourly,20,2026-06-16 20:00:00+00:00,1,24,122,68,267,1.0,68,48,0.7058823529411765,47,50,0.5573770491803278,0.0,0.1485053037608487,254,3,0.011811023622047244,363,18,0.049586776859504134
hourly,20,2026-06-16 20:00:00+00:00,3,24,122,85,322,0.1,9,9,0.10588235294117647,9,9,0.07377049180327869,1.0199857220673453e-05,0.03211186113789778,301,186,0.6179401993355482,363,244,0.6721763085399449
hourly,20,2026-06-16 20:00:00+00:00,3,24,122,85,322,0.25,22,21,0.24705882352941178,21,21,0.18032786885245902,9.947223328992553e-15,0.06673095467695275,301,98,0.32558139534883723,363,145,0.39944903581267216
hourly,20,2026-06-16 20:00:00+00:00,3,24,122,85,322,0.5,43,38,0.4470588235294118,36,38,0.3524590163934426,0.0,0.09459980713596916,301,15,0.04983388704318937,363,53,0.14600550964187328
hourly,20,2026-06-16 20:00:00+00:00,3,24,122,85,322,1.0,85,65,0.7647058823529411,57,71,0.6967213114754098,0.0,0.06798457087753129,301,3,0.009966777408637873,363,7,0.01928374655647383
hourly,20,2026-06-16 20:00:00+00:00,6,24,122,86,323,0.1,9,9,0.10465116279069768,9,9,0.07377049180327869,7.71881086969883e-06,0.030880670987418993,301,186,0.6179401993355482,363,244,0.6721763085399449
hourly,20,2026-06-16 20:00:00+00:00,6,24,122,86,323,0.25,22,21,0.2441860465116279,21,21,0.18032786885245902,4.032658106348333e-15,0.06385817765916887,301,98,0.32558139534883723,363,145,0.39944903581267216
hourly,20,2026-06-16 20:00:00+00:00,6,24,122,86,323,0.5,43,38,0.4418604651162791,36,38,0.3524590163934426,0.0,0.08940144872283645,301,15,0.04983388704318937,363,53,0.14600550964187328
hourly,20,2026-06-16 20:00:00+00:00,6,24,122,86,323,1.0,86,66,0.7674418604651163,57,72,0.7049180327868853,0.0,0.06252382767823106,301,3,0.009966777408637873,363,7,0.01928374655647383
hourly,20,2026-06-16 20:00:00+00:00,12,24,122,115,376,0.1,12,12,0.10434782608695652,12,12,0.09836065573770492,0.0,0.0059871703492516,356,216,0.6067415730337079,363,224,0.6170798898071626
hourly,20,2026-06-16 20:00:00+00:00,12,24,122,115,376,0.25,29,29,0.25217391304347825,29,29,0.23770491803278687,0.0,0.014468995010691377,356,80,0.2247191011235955,363,99,0.2727272727272727
hourly,20,2026-06-16 20:00:00+00:00,12,24,122,115,376,0.5,58,58,0.5043478260869565,58,58,0.47540983606557374,0.0,0.028937990021382753,356,19,0.05337078651685393,363,29,0.07988980716253444
hourly,20,2026-06-16 20:00:00+00:00,12,24,122,115,376,1.0,115,108,0.9391304347826087,108,115,0.9426229508196722,0.0,-0.0034925160370634645,356,3,0.008426966292134831,363,3,0.008264462809917356
hourly,21,2026-06-16 21:00:00+00:00,1,24,160,49,159,0.1,5,2,0.04081632653061224,2,2,0.03125,0.15622525792895978,0.009566326530612242,140,115,0.8214285714285714,464,393,0.8469827586206896
hourly,21,2026-06-16 21:00:00+00:00,1,24,160,49,159,0.25,13,5,0.10204081632653061,5,6,0.08125,0.006851254351515039,0.020790816326530612,140,110,0.7857142857142857,464,317,0.6831896551724138
hourly,21,2026-06-16 21:00:00+00:00,1,24,160,49,159,0.5,25,13,0.2653061224489796,13,13,0.15625,4.152518965527547e-05,0.10905612244897961,140,49,0.35,464,213,0.45905172413793105
hourly,21,2026-06-16 21:00:00+00:00,1,24,160,49,159,1.0,49,23,0.46938775510204084,23,24,0.30625,2.0947327982966204e-10,0.16313775510204082,140,8,0.05714285714285714,464,86,0.1853448275862069
hourly,21,2026-06-16 21:00:00+00:00,3,24,160,126,428,0.1,13,13,0.10317460317460317,13,13,0.08125,2.116989089512452e-10,0.021924603174603166,405,262,0.6469135802469136,464,317,0.6831896551724138
hourly,21,2026-06-16 21:00:00+00:00,3,24,160,126,428,0.25,32,32,0.25396825396825395,32,32,0.2,1.2073646640260743e-31,0.05396825396825394,405,107,0.2641975308641975,464,152,0.3275862068965517
hourly,21,2026-06-16 21:00:00+00:00,3,24,160,126,428,0.5,63,58,0.4603174603174603,56,60,0.39375,0.0,0.0665674603174603,405,19,0.04691358024691358,464,59,0.1271551724137931
hourly,21,2026-06-16 21:00:00+00:00,3,24,160,126,428,1.0,126,103,0.8174603174603174,92,115,0.7875,0.0,0.029960317460317465,405,5,0.012345679012345678,464,5,0.010775862068965518
hourly,21,2026-06-16 21:00:00+00:00,6,24,160,126,428,0.1,13,13,0.10317460317460317,13,13,0.08125,2.116989089512452e-10,0.021924603174603166,405,262,0.6469135802469136,464,317,0.6831896551724138
hourly,21,2026-06-16 21:00:00+00:00,6,24,160,126,428,0.25,32,32,0.25396825396825395,32,32,0.2,1.2073646640260743e-31,0.05396825396825394,405,107,0.2641975308641975,464,152,0.3275862068965517
hourly,21,2026-06-16 21:00:00+00:00,6,24,160,126,428,0.5,63,58,0.4603174603174603,56,60,0.39375,0.0,0.0665674603174603,405,19,0.04691358024691358,464,59,0.1271551724137931
hourly,21,2026-06-16 21:00:00+00:00,6,24,160,126,428,1.0,126,103,0.8174603174603174,92,115,0.7875,0.0,0.029960317460317465,405,5,0.012345679012345678,464,5,0.010775862068965518
hourly,21,2026-06-16 21:00:00+00:00,12,24,160,146,467,0.1,15,15,0.10273972602739725,15,15,0.09375,0.0,0.008989726027397255,449,276,0.6146993318485523,464,295,0.6357758620689655
hourly,21,2026-06-16 21:00:00+00:00,12,24,160,146,467,0.25,37,37,0.2534246575342466,37,37,0.23125,0.0,0.022174657534246578,449,100,0.22271714922049,464,127,0.27370689655172414
hourly,21,2026-06-16 21:00:00+00:00,12,24,160,146,467,0.5,73,71,0.4863013698630137,71,71,0.45625,0.0,0.03005136986301371,449,24,0.053452115812917596,464,34,0.07327586206896551
hourly,21,2026-06-16 21:00:00+00:00,12,24,160,146,467,1.0,146,134,0.9178082191780822,132,144,0.9125,0.0,0.0053082191780822185,449,3,0.0066815144766146995,464,3,0.00646551724137931
hourly,22,2026-06-16 22:00:00+00:00,1,24,213,56,142,0.1,6,2,0.03571428571428571,2,2,0.028169014084507043,0.15630931255061442,0.007545271629778669,140,120,0.8571428571428571,548,478,0.8722627737226277
hourly,22,2026-06-16 22:00:00+00:00,1,24,213,56,142,0.25,14,4,0.07142857142857142,4,4,0.06572769953051644,0.011901636265019456,0.005700871898054988,140,104,0.7428571428571429,548,400,0.7299270072992701
hourly,22,2026-06-16 22:00:00+00:00,1,24,213,56,142,0.5,28,11,0.19642857142857142,10,11,0.13145539906103287,9.640814732381698e-05,0.06497317236753855,140,82,0.5857142857142857,548,291,0.531021897810219
hourly,22,2026-06-16 22:00:00+00:00,1,24,213,56,142,1.0,56,22,0.39285714285714285,22,24,0.26291079812206575,1.4476331858345776e-09,0.1299463447350771,140,16,0.11428571428571428,548,154,0.28102189781021897
hourly,22,2026-06-16 22:00:00+00:00,3,24,213,159,453,0.1,16,16,0.10062893081761007,16,16,0.07511737089201878,4.3808400308646874e-11,0.025511559925591287,439,301,0.6856492027334852,548,389,0.7098540145985401
hourly,22,2026-06-16 22:00:00+00:00,3,24,213,159,453,0.25,40,40,0.25157232704402516,40,40,0.18779342723004694,9.697991300876783e-32,0.06377889981397822,439,145,0.33029612756264237,548,225,0.41058394160583944
hourly,22,2026-06-16 22:00:00+00:00,3,24,213,159,453,0.5,80,69,0.4339622641509434,68,75,0.3755868544600939,0.0,0.05837540969084953,439,30,0.0683371298405467,548,85,0.1551094890510949
hourly,22,2026-06-16 22:00:00+00:00,3,24,213,159,453,1.0,159,122,0.7672955974842768,105,141,0.7464788732394366,0.0,0.020816724244840157,439,6,0.01366742596810934,548,6,0.010948905109489052
hourly,22,2026-06-16 22:00:00+00:00,6,24,213,180,508,0.1,18,18,0.1,18,18,0.08450704225352113,1.7069610895675906e-17,0.01549295774647888,493,327,0.6632860040567952,548,374,0.6824817518248175
hourly,22,2026-06-16 22:00:00+00:00,6,24,213,180,508,0.25,45,45,0.25,44,45,0.2112676056338028,0.0,0.03873239436619719,493,153,0.3103448275862069,548,195,0.35583941605839414
hourly,22,2026-06-16 22:00:00+00:00,6,24,213,180,508,0.5,90,83,0.46111111111111114,82,83,0.4225352112676056,0.0,0.03857589984350551,493,22,0.04462474645030426,548,53,0.09671532846715329
hourly,22,2026-06-16 22:00:00+00:00,6,24,213,180,508,1.0,180,156,0.8666666666666667,147,169,0.8450704225352113,0.0,0.021596244131455444,493,6,0.012170385395537525,548,6,0.010948905109489052
hourly,22,2026-06-16 22:00:00+00:00,12,24,213,193,531,0.1,20,20,0.10362694300518134,20,20,0.09389671361502347,1.6532016161491635e-28,0.009730229390157871,519,331,0.6377649325626205,548,354,0.6459854014598541
hourly,22,2026-06-16 22:00:00+00:00,12,24,213,193,531,0.25,49,49,0.2538860103626943,49,49,0.2300469483568075,0.0,0.023839062005886813,519,158,0.3044315992292871,548,189,0.3448905109489051
hourly,22,2026-06-16 22:00:00+00:00,12,24,213,193,531,0.5,97,92,0.47668393782383417,92,94,0.45539906103286387,0.0,0.021284876790970297,519,37,0.07129094412331406,548,41,0.07481751824817519
hourly,22,2026-06-16 22:00:00+00:00,12,24,213,193,531,1.0,193,175,0.9067357512953368,173,188,0.9061032863849765,0.0,0.0006324649103602864,519,4,0.007707129094412331,548,4,0.0072992700729927005
hourly,23,2026-06-16 23:00:00+00:00,1,24,237,33,89,0.1,4,2,0.06060606060606061,2,2,0.016877637130801686,0.5466754404723154,0.04372842347525892,83,71,0.8554216867469879,577,523,0.9064124783362218
hourly,23,2026-06-16 23:00:00+00:00,1,24,237,33,89,0.25,9,3,0.09090909090909091,3,3,0.0379746835443038,0.2529186873940655,0.05293440736478711,83,60,0.7228915662650602,577,480,0.8318890814558059
hourly,23,2026-06-16 23:00:00+00:00,1,24,237,33,89,0.5,17,4,0.12121212121212122,4,4,0.07172995780590717,0.07088145582721164,0.049482163406214044,83,53,0.6385542168674698,577,422,0.7313691507798961
hourly,23,2026-06-16 23:00:00+00:00,1,24,237,33,89,1.0,33,7,0.21212121212121213,7,7,0.13924050632911392,0.004755145753294571,0.07288070579209821,83,19,0.2289156626506024,577,325,0.5632582322357019
hourly,23,2026-06-16 23:00:00+00:00,3,24,237,131,301,0.1,14,8,0.061068702290076333,8,8,0.05907172995780591,7.72792620527098e-06,0.001996972332270426,295,238,0.8067796610169492,577,439,0.7608318890814558
hourly,23,2026-06-16 23:00:00+00:00,3,24,237,131,301,0.25,33,24,0.183206106870229,24,24,0.13924050632911392,1.141173962260348e-13,0.04396560054111509,295,174,0.5898305084745763,577,325,0.5632582322357019
hourly,23,2026-06-16 23:00:00+00:00,3,24,237,131,301,0.5,66,46,0.3511450381679389,43,50,0.27848101265822783,5.851151723321697e-31,0.07266402550971107,295,89,0.3016949152542373,577,197,0.341421143847487
hourly,23,2026-06-16 23:00:00+00:00,3,24,237,131,301,1.0,131,81,0.6183206106870229,79,91,0.5527426160337553,0.0,0.06557799465326763,295,7,0.023728813559322035,577,15,0.025996533795493933
hourly,23,2026-06-16 23:00:00+00:00,6,24,237,205,538,0.1,21,21,0.1024390243902439,21,21,0.08860759493670886,2.216766461252448e-22,0.013831429453535035,523,345,0.6596558317399618,577,390,0.6759098786828422
hourly,23,2026-06-16 23:00:00+00:00,6,24,237,205,538,0.25,52,51,0.24878048780487805,51,52,0.21940928270042195,0.0,0.029371205104456094,523,195,0.372848948374761,577,244,0.42287694974003465
hourly,23,2026-06-16 23:00:00+00:00,6,24,237,205,538,0.5,103,96,0.4682926829268293,95,96,0.4345991561181435,0.0,0.033693526808685814,523,20,0.03824091778202677,577,52,0.09012131715771231
hourly,23,2026-06-16 23:00:00+00:00,6,24,237,205,538,1.0,205,179,0.8731707317073171,173,194,0.8649789029535865,0.0,0.00819182875373059,523,6,0.011472275334608031,577,6,0.010398613518197574
hourly,23,2026-06-16 23:00:00+00:00,12,24,237,215,552,0.1,22,22,0.10232558139534884,22,22,0.09282700421940929,1.7499141961404396e-31,0.009498577175939549,540,358,0.662962962962963,577,388,0.6724436741767764
hourly,23,2026-06-16 23:00:00+00:00,12,24,237,215,552,0.25,54,54,0.25116279069767444,54,54,0.22784810126582278,0.0,0.023314689431851665,540,199,0.3685185185185185,577,241,0.41767764298093585
hourly,23,2026-06-16 23:00:00+00:00,12,24,237,215,552,0.5,108,103,0.4790697674418605,100,104,0.45569620253164556,0.0,0.023373564910214917,540,37,0.06851851851851852,577,48,0.0831889081455806
hourly,23,2026-06-16 23:00:00+00:00,12,24,237,215,552,1.0,215,195,0.9069767441860465,193,207,0.9071729957805907,0.0,-0.00019625159454428331,540,4,0.007407407407407408,577,4,0.006932409012131715
hourly,24,2026-06-17 00:00:00+00:00,1,24,248,16,39,0.1,2,0,0.0,0,0,0.008064516129032258,0.874885725479953,-0.008064516129032258,34,34,1.0,587,562,0.9574105621805792
hourly,24,2026-06-17 00:00:00+00:00,1,24,248,16,39,0.25,4,0,0.0,0,0,0.016129032258064516,0.764563317753926,-0.016129032258064516,34,34,1.0,587,533,0.9080068143100511
hourly,24,2026-06-17 00:00:00+00:00,1,24,248,16,39,0.5,8,0,0.0,0,0,0.03225806451612903,0.581884261183255,-0.03225806451612903,34,34,1.0,587,507,0.8637137989778535
hourly,24,2026-06-17 00:00:00+00:00,1,24,248,16,39,1.0,16,0,0.0,0,0,0.06451612903225806,0.33222451323154095,-0.06451612903225806,34,34,1.0,587,439,0.747870528109029
hourly,24,2026-06-17 00:00:00+00:00,3,24,248,96,210,0.1,10,3,0.03125,3,4,0.04032258064516129,0.006643684860077693,-0.00907258064516129,204,178,0.8725490196078431,587,480,0.817717206132879
hourly,24,2026-06-17 00:00:00+00:00,3,24,248,96,210,0.25,24,9,0.09375,9,9,0.0967741935483871,3.6650042667603566e-06,-0.003024193548387094,204,166,0.8137254901960784,587,380,0.6473594548551959
hourly,24,2026-06-17 00:00:00+00:00,3,24,248,96,210,0.5,48,23,0.23958333333333334,23,24,0.1935483870967742,1.9335694791880796e-12,0.046034946236559154,204,129,0.6323529411764706,587,278,0.4735945485519591
hourly,24,2026-06-17 00:00:00+00:00,3,24,248,96,210,1.0,96,45,0.46875,43,52,0.3870967741935484,4.65706301572791e-29,0.08165322580645162,204,22,0.10784313725490197,587,121,0.2061328790459966
hourly,24,2026-06-17 00:00:00+00:00,6,24,248,216,548,0.1,22,22,0.10185185185185185,22,22,0.08870967741935484,3.973930828924295e-24,0.013142174432497003,533,357,0.6697936210131332,587,402,0.6848381601362862
hourly,24,2026-06-17 00:00:00+00:00,6,24,248,216,548,0.25,54,53,0.24537037037037038,53,54,0.21774193548387097,0.0,0.02762843488649941,533,223,0.41838649155722324,587,257,0.43781942078364566
hourly,24,2026-06-17 00:00:00+00:00,6,24,248,216,548,0.5,108,101,0.4675925925925926,101,101,0.43548387096774194,0.0,0.03210872162485068,533,24,0.0450281425891182,587,75,0.12776831345826234
hourly,24,2026-06-17 00:00:00+00:00,6,24,248,216,548,1.0,216,190,0.8796296296296297,184,205,0.8709677419354839,0.0,0.008661887694145776,533,4,0.0075046904315197,587,4,0.0068143100511073255
hourly,24,2026-06-17 00:00:00+00:00,12,24,248,222,554,0.1,23,23,0.1036036036036036,23,23,0.09274193548387097,1.6299374054276527e-29,0.010861668119732631,542,364,0.6715867158671587,587,400,0.6814310051107325
hourly,24,2026-06-17 00:00:00+00:00,12,24,248,222,554,0.25,56,56,0.25225225225225223,56,56,0.22580645161290322,0.0,0.02644580063934901,542,223,0.4114391143911439,587,249,0.424190800681431
hourly,24,2026-06-17 00:00:00+00:00,12,24,248,222,554,0.5,111,105,0.47297297297297297,102,105,0.4475806451612903,0.0,0.025392327811682658,542,26,0.04797047970479705,587,68,0.11584327086882454
hourly,24,2026-06-17 00:00:00+00:00,12,24,248,222,554,1.0,222,199,0.8963963963963963,196,212,0.8951612903225806,0.0,0.0012351060738157171,542,4,0.007380073800738007,587,4,0.0068143100511073255
hourly,25,2026-06-17 01:00:00+00:00,1,24,266,16,43,0.1,2,0,0.0,0,0,0.007518796992481203,0.8831039863810469,-0.007518796992481203,23,23,1.0,600,575,0.9583333333333334
hourly,25,2026-06-17 01:00:00+00:00,1,24,266,16,43,0.25,4,0,0.0,0,0,0.015037593984962405,0.7791136333356005,-0.015037593984962405,23,23,1.0,600,547,0.9116666666666666
hourly,25,2026-06-17 01:00:00+00:00,1,24,266,16,43,0.5,8,0,0.0,0,0,0.03007518796992481,0.6046209406695355,-0.03007518796992481,23,23,1.0,600,521,0.8683333333333333
hourly,25,2026-06-17 01:00:00+00:00,1,24,266,16,43,1.0,16,0,0.0,0,0,0.06015037593984962,0.3596403644085036,-0.06015037593984962,23,23,1.0,600,453,0.755
hourly,25,2026-06-17 01:00:00+00:00,3,24,266,58,134,0.1,6,2,0.034482758620689655,2,2,0.022556390977443608,0.22498418066722609,0.011926367643246047,126,112,0.8888888888888888,600,535,0.8916666666666667
hourly,25,2026-06-17 01:00:00+00:00,3,24,266,58,134,0.25,15,4,0.06896551724137931,4,4,0.05639097744360902,0.02227642243393246,0.01257453979777029,126,102,0.8095238095238095,600,457,0.7616666666666667
hourly,25,2026-06-17 01:00:00+00:00,3,24,266,58,134,0.5,29,8,0.13793103448275862,7,9,0.10902255639097744,0.0005021699873382594,0.02890847809178118,126,69,0.5476190476190477,600,382,0.6366666666666667
hourly,25,2026-06-17 01:00:00+00:00,3,24,266,58,134,1.0,58,16,0.27586206896551724,16,20,0.21804511278195488,7.937627056697121e-08,0.05781695618356236,126,24,0.19047619047619047,600,270,0.45
hourly,25,2026-06-17 01:00:00+00:00,6,24,266,214,516,0.1,22,22,0.102803738317757,22,22,0.08270676691729323,3.3368413929567343e-18,0.02009697140046378,498,346,0.6947791164658634,600,420,0.7
hourly,25,2026-06-17 01:00:00+00:00,6,24,266,214,516,0.25,54,54,0.2523364485981308,53,54,0.20300751879699247,0.0,0.049328929801138344,498,231,0.463855421686747,600,285,0.475
hourly,25,2026-06-17 01:00:00+00:00,6,24,266,214,516,0.5,107,96,0.4485981308411215,95,101,0.40225563909774437,0.0,0.04634249174337712,498,56,0.11244979919678715,600,107,0.17833333333333334
hourly,25,2026-06-17 01:00:00+00:00,6,24,266,214,516,1.0,214,173,0.8084112149532711,162,196,0.8045112781954887,0.0,0.0038999367577823296,498,6,0.012048192771084338,600,6,0.01
hourly,25,2026-06-17 01:00:00+00:00,12,24,266,235,572,0.1,24,24,0.10212765957446808,24,24,0.09022556390977443,3.0195510702972078e-28,0.011902095664693649,551,374,0.6787658802177858,600,416,0.6933333333333334
hourly,25,2026-06-17 01:00:00+00:00,12,24,266,235,572,0.25,59,58,0.24680851063829787,58,59,0.22180451127819548,0.0,0.02500399936010239,551,235,0.426497277676951,600,268,0.44666666666666666
hourly,25,2026-06-17 01:00:00+00:00,12,24,266,235,572,0.5,118,111,0.4723404255319149,109,111,0.44360902255639095,0.0,0.028731402975523956,551,26,0.047186932849364795,600,70,0.11666666666666667
hourly,25,2026-06-17 01:00:00+00:00,12,24,266,235,572,1.0,235,209,0.8893617021276595,204,224,0.8834586466165414,0.0,0.005903055511118138,551,4,0.007259528130671506,600,4,0.006666666666666667
hourly,26,2026-06-17 02:00:00+00:00,1,24,285,25,83,0.1,3,0,0.0,0,0,0.010526315789473684,0.758478338882093,-0.010526315789473684,70,70,1.0,645,601,0.931782945736434
hourly,26,2026-06-17 02:00:00+00:00,1,24,285,25,83,0.25,7,1,0.04,1,1,0.02456140350877193,0.5221226159919117,0.015438596491228071,70,52,0.7428571428571429,645,569,0.8821705426356589
hourly,26,2026-06-17 02:00:00+00:00,1,24,285,25,83,0.5,13,1,0.04,1,1,0.0456140350877193,0.2950385565187686,-0.0056140350877193,70,52,0.7428571428571429,645,514,0.7968992248062016
hourly,26,2026-06-17 02:00:00+00:00,1,24,285,25,83,1.0,25,3,0.12,3,3,0.08771929824561403,0.09045292127922887,0.032280701754385965,70,15,0.21428571428571427,645,442,0.6852713178294574
hourly,26,2026-06-17 02:00:00+00:00,3,24,285,50,134,0.1,5,0,0.0,0,1,0.017543859649122806,0.37829843242408473,-0.017543859649122806,121,121,1.0,645,586,0.9085271317829458
hourly,26,2026-06-17 02:00:00+00:00,3,24,285,50,134,0.25,13,1,0.02,1,1,0.0456140350877193,0.07669386373921089,-0.0256140350877193,121,101,0.8347107438016529,645,514,0.7968992248062016
hourly,26,2026-06-17 02:00:00+00:00,3,24,285,50,134,0.5,25,4,0.08,4,4,0.08771929824561403,0.006333787867587039,-0.0077192982456140286,121,75,0.6198347107438017,645,442,0.6852713178294574
hourly,26,2026-06-17 02:00:00+00:00,3,24,285,50,134,1.0,50,9,0.18,8,11,0.17543859649122806,2.261441586394573e-05,0.004561403508771933,121,48,0.39669421487603307,645,324,0.5023255813953489
