hour_index,time,requested_fraction_of_recent_resources,k,older_candidates,recent_resources,recent_labels,R6_0,Q6_recent_degree,Q6_older_degree,Q6_uniform_median,Q6_uniform_p05,Q6_uniform_p95,Q6_older_ties_p05,Q6_older_ties_median,Q6_older_ties_p95,Q6_recent_ties_p05,Q6_recent_ties_p95,recent_resources_selected_by_older_degree,recent_resource_coverage_older_degree,recent_resource_coverage_recent_degree,recent_resource_coverage_uniform_median,recent_resource_coverage_older_ties_p05,recent_resource_coverage_older_ties_p95,fraction_older_degree_actions_outside_recent
141,2026-06-21 21:00:00+00:00,1.0,23,61,23,58,0.603448275862069,0.02857142857142857,0.11428571428571428,0.5428571428571428,0.2857142857142857,0.9142857142857143,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.02857142857142857,11,0.4782608695652174,1.0,0.391304347826087,0.43478260869565216,0.4782608695652174,0.5217391304347826
142,2026-06-21 22:00:00+00:00,0.1,3,59,23,59,0.6440677966101694,0.6578947368421053,0.7894736842105263,1.0,0.6578947368421053,1.0,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.6578947368421053,0.6578947368421053,2,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.33333333333333337
142,2026-06-21 22:00:00+00:00,0.25,6,59,23,59,0.6440677966101694,0.23684210526315788,0.4473684210526316,0.9473684210526315,0.6052631578947368,1.0,0.4473684210526316,0.4473684210526316,0.5789473684210527,0.21052631578947367,0.34210526315789475,4,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.33333333333333337
142,2026-06-21 22:00:00+00:00,0.5,12,59,23,59,0.6440677966101694,0.07894736842105263,0.21052631578947367,0.7368421052631579,0.41973684210526324,1.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.07894736842105263,7,0.30434782608695654,0.5217391304347826,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.41666666666666663
142,2026-06-21 22:00:00+00:00,1.0,23,59,23,59,0.6440677966101694,0.02631578947368421,0.10526315789473684,0.5394736842105263,0.2631578947368421,0.8947368421052632,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.02631578947368421,0.02631578947368421,12,0.5217391304347826,1.0,0.391304347826087,0.4782608695652174,0.5217391304347826,0.4782608695652174
143,2026-06-21 23:00:00+00:00,0.1,3,60,23,66,0.8636363636363636,0.631578947368421,0.631578947368421,0.9824561403508771,0.7017543859649122,1.0,0.631578947368421,0.7017543859649122,0.7017543859649122,0.631578947368421,0.631578947368421,3,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.0
143,2026-06-21 23:00:00+00:00,0.25,6,60,23,66,0.8636363636363636,0.19298245614035087,0.49122807017543857,0.8596491228070176,0.5614035087719298,1.0,0.3508771929824561,0.49122807017543857,0.49122807017543857,0.19298245614035087,0.19298245614035087,4,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.17391304347826086,0.21739130434782608,0.33333333333333337
143,2026-06-21 23:00:00+00:00,0.5,12,60,23,66,0.8636363636363636,0.05263157894736842,0.07017543859649122,0.7368421052631579,0.45526315789473687,0.9824561403508771,0.07017543859649122,0.07017543859649122,0.19298245614035087,0.03508771929824561,0.05263157894736842,8,0.34782608695652173,0.5217391304347826,0.21739130434782608,0.30434782608695654,0.34782608695652173,0.33333333333333337
143,2026-06-21 23:00:00+00:00,1.0,23,60,23,66,0.8636363636363636,0.017543859649122806,0.07017543859649122,0.5263157894736842,0.22807017543859648,0.8245614035087719,0.03508771929824561,0.07017543859649122,0.07017543859649122,0.017543859649122806,0.017543859649122806,12,0.5217391304347826,1.0,0.391304347826087,0.4782608695652174,0.5217391304347826,0.4782608695652174
144,2026-06-22 00:00:00+00:00,0.1,3,63,25,72,0.75,0.46296296296296297,0.5925925925925926,1.0,0.7953703703703704,1.0,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.46296296296296297,0.46296296296296297,3,0.12,0.12,0.04,0.12,0.12,0.0
144,2026-06-22 00:00:00+00:00,0.25,7,63,25,72,0.75,0.12962962962962962,0.35185185185185186,0.8703703703703703,0.5925925925925926,1.0,0.24074074074074073,0.24074074074074073,0.35185185185185186,0.12962962962962962,0.12962962962962962,5,0.2,0.28,0.12,0.2,0.24,0.2857142857142857
144,2026-06-22 00:00:00+00:00,0.5,13,63,25,72,0.75,0.05555555555555555,0.07407407407407407,0.7962962962962963,0.4074074074074074,0.9814814814814815,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.05555555555555555,0.05555555555555555,9,0.36,0.52,0.2,0.36,0.36,0.3076923076923077
144,2026-06-22 00:00:00+00:00,1.0,25,63,25,72,0.75,0.018518518518518517,0.07407407407407407,0.5462962962962963,0.25833333333333336,0.8342592592592584,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.018518518518518517,0.018518518518518517,13,0.52,1.0,0.4,0.48,0.56,0.48
145,2026-06-22 01:00:00+00:00,0.1,3,68,25,75,0.6133333333333333,0.3695652173913043,0.5217391304347826,1.0,0.7141304347826088,1.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.3695652173913043,0.3695652173913043,3,0.12,0.12,0.04,0.12,0.12,0.0
145,2026-06-22 01:00:00+00:00,0.25,7,68,25,75,0.6133333333333333,0.13043478260869565,0.3695652173913043,0.9347826086956522,0.5434782608695652,1.0,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.13043478260869565,0.13043478260869565,6,0.24,0.28,0.12,0.24,0.24,0.1428571428571429
145,2026-06-22 01:00:00+00:00,0.5,13,68,25,75,0.6133333333333333,0.06521739130434782,0.08695652173913043,0.8260869565217391,0.391304347826087,0.9782608695652174,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.08695652173913043,9,0.36,0.52,0.2,0.36,0.36,0.3076923076923077
145,2026-06-22 01:00:00+00:00,1.0,25,68,25,75,0.6133333333333333,0.021739130434782608,0.06521739130434782,0.6086956521739131,0.30434782608695654,0.9130434782608695,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.021739130434782608,13,0.52,1.0,0.36,0.48,0.52,0.48
146,2026-06-22 02:00:00+00:00,0.1,2,67,20,60,0.55,0.5757575757575758,0.5757575757575758,1.0,0.7878787878787878,1.0,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,2,0.1,0.1,0.025,0.1,0.1,0.0
146,2026-06-22 02:00:00+00:00,0.25,5,67,20,60,0.55,0.12121212121212122,0.2727272727272727,1.0,0.45454545454545453,1.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.12121212121212122,0.12121212121212122,4,0.2,0.25,0.05,0.15,0.2,0.19999999999999996
146,2026-06-22 02:00:00+00:00,0.5,10,67,20,60,0.55,0.09090909090909091,0.12121212121212122,0.9696969696969697,0.45454545454545453,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.09090909090909091,6,0.3,0.5,0.15,0.3,0.3,0.4
146,2026-06-22 02:00:00+00:00,1.0,20,67,20,60,0.55,0.030303030303030304,0.12121212121212122,0.7575757575757576,0.36363636363636365,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,8,0.4,1.0,0.3,0.4,0.4,0.6
147,2026-06-22 03:00:00+00:00,0.1,6,100,51,145,0.7655172413793103,0.5315315315315315,0.6216216216216216,0.972972972972973,0.8198198198198198,1.0,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.5315315315315315,0.5315315315315315,6,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0
147,2026-06-22 03:00:00+00:00,0.25,13,100,51,145,0.7655172413793103,0.3153153153153153,0.5315315315315315,0.8918918918918919,0.7112612612612613,0.9819819819819819,0.5315315315315315,0.5315315315315315,0.5315315315315315,0.3063063063063063,0.34234234234234234,9,0.17647058823529413,0.2549019607843137,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.3076923076923077
147,2026-06-22 03:00:00+00:00,0.5,26,100,51,145,0.7655172413793103,0.05405405405405406,0.3153153153153153,0.7567567567567568,0.5040540540540541,0.9279279279279279,0.3153153153153153,0.3333333333333333,0.36036036036036034,0.04504504504504504,0.05405405405405406,15,0.29411764705882354,0.5098039215686274,0.2549019607843137,0.2549019607843137,0.29411764705882354,0.42307692307692313
147,2026-06-22 03:00:00+00:00,1.0,51,100,51,145,0.7655172413793103,0.009009009009009009,0.05405405405405406,0.44144144144144143,0.14369369369369372,0.7027027027027027,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.009009009009009009,0.009009009009009009,27,0.5294117647058824,1.0,0.5098039215686274,0.5294117647058824,0.5294117647058824,0.47058823529411764
148,2026-06-22 04:00:00+00:00,0.1,6,106,56,151,0.8344370860927153,0.5238095238095238,0.5476190476190477,0.9761904761904762,0.8492063492063492,1.0,0.5476190476190477,0.5476190476190477,0.626984126984127,0.5079365079365079,0.5238095238095238,5,0.08928571428571429,0.10714285714285714,0.05357142857142857,0.08928571428571429,0.08928571428571429,0.16666666666666663
148,2026-06-22 04:00:00+00:00,0.25,14,106,56,151,0.8344370860927153,0.20634920634920634,0.5238095238095238,0.9285714285714286,0.7619047619047619,0.9841269841269841,0.5079365079365079,0.5476190476190477,0.5476190476190477,0.20634920634920634,0.31746031746031744,8,0.14285714285714285,0.25,0.125,0.125,0.14285714285714285,0.4285714285714286
148,2026-06-22 04:00:00+00:00,0.5,28,106,56,151,0.8344370860927153,0.07936507936507936,0.18253968253968253,0.8095238095238095,0.5476190476190477,0.9285714285714286,0.18253968253968253,0.30158730158730157,0.3333333333333333,0.047619047619047616,0.0873015873015873,16,0.2857142857142857,0.5,0.26785714285714285,0.23214285714285715,0.2857142857142857,0.4285714285714286
148,2026-06-22 04:00:00+00:00,1.0,56,106,56,151,0.8344370860927153,0.007936507936507936,0.047619047619047616,0.49206349206349204,0.15039682539682542,0.7301587301587301,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.007936507936507936,0.007936507936507936,32,0.5714285714285714,1.0,0.5178571428571429,0.5,0.5714285714285714,0.4285714285714286
149,2026-06-22 05:00:00+00:00,0.1,6,106,55,139,0.9064748201438849,0.48412698412698413,0.5476190476190477,0.9761904761904762,0.8571428571428571,1.0,0.5476190476190477,0.626984126984127,0.626984126984127,0.48412698412698413,0.48412698412698413,5,0.09090909090909091,0.10909090909090909,0.05454545454545454,0.07272727272727272,0.09090909090909091,0.16666666666666663
149,2026-06-22 05:00:00+00:00,0.25,14,106,55,139,0.9064748201438849,0.15873015873015872,0.5238095238095238,0.9206349206349206,0.746031746031746,0.9765873015873012,0.5079365079365079,0.5476190476190477,0.5476190476190477,0.15873015873015872,0.2619047619047619,7,0.12727272727272726,0.2545454545454545,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.5
149,2026-06-22 05:00:00+00:00,0.5,28,106,55,139,0.9064748201438849,0.07142857142857142,0.18253968253968253,0.8015873015873016,0.5551587301587302,0.9210317460317456,0.18253968253968253,0.2857142857142857,0.3412698412698413,0.047619047619047616,0.0873015873015873,15,0.2727272727272727,0.509090909090909,0.2545454545454545,0.21818181818181817,0.2727272727272727,0.4642857142857143
149,2026-06-22 05:00:00+00:00,1.0,55,106,55,139,0.9064748201438849,0.007936507936507936,0.047619047619047616,0.5079365079365079,0.15873015873015872,0.753968253968254,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.007936507936507936,0.007936507936507936,30,0.5454545454545454,1.0,0.509090909090909,0.4909090909090909,0.5454545454545454,0.4545454545454546
150,2026-06-22 06:00:00+00:00,0.1,5,105,50,129,0.9302325581395349,0.5166666666666667,0.625,0.9833333333333333,0.8579166666666667,1.0,0.625,0.625,0.625,0.49166666666666664,0.5166666666666667,4,0.08,0.1,0.04,0.08,0.08,0.19999999999999996
150,2026-06-22 06:00:00+00:00,0.25,13,105,50,129,0.9302325581395349,0.14166666666666666,0.5416666666666666,0.925,0.7412500000000001,0.9833333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.125,0.14166666666666666,5,0.1,0.26,0.12,0.1,0.1,0.6153846153846154
150,2026-06-22 06:00:00+00:00,0.5,25,105,50,129,0.9302325581395349,0.06666666666666667,0.19166666666666668,0.825,0.4995833333333334,0.9416666666666667,0.16666666666666666,0.2,0.2,0.041666666666666664,0.075,11,0.22,0.5,0.24,0.2,0.22,0.56
150,2026-06-22 06:00:00+00:00,1.0,50,105,50,129,0.9302325581395349,0.008333333333333333,0.05,0.5416666666666666,0.15833333333333333,0.7833333333333333,0.05,0.05,0.1004166666666663,0.008333333333333333,0.008333333333333333,24,0.48,1.0,0.48,0.48,0.5,0.52
151,2026-06-22 07:00:00+00:00,0.1,5,102,44,128,0.9453125,0.19834710743801653,0.5619834710743802,0.9834710743801653,0.8264462809917356,1.0,0.36363636363636365,0.36363636363636365,0.5619834710743802,0.19834710743801653,0.19834710743801653,3,0.06818181818181818,0.11363636363636363,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.4
151,2026-06-22 07:00:00+00:00,0.25,11,102,44,128,0.9453125,0.09090909090909091,0.19834710743801653,0.9421487603305785,0.7351239669421488,0.9917355371900827,0.19834710743801653,0.19834710743801653,0.19834710743801653,0.09090909090909091,0.14049586776859505,5,0.11363636363636363,0.25,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.5454545454545454
151,2026-06-22 07:00:00+00:00,0.5,22,102,44,128,0.9453125,0.06611570247933884,0.10743801652892562,0.8429752066115702,0.5371900826446281,0.9586776859504132,0.10743801652892562,0.10743801652892562,0.17355371900826447,0.04132231404958678,0.0743801652892562,10,0.22727272727272727,0.5,0.22727272727272727,0.18181818181818182,0.22727272727272727,0.5454545454545454
151,2026-06-22 07:00:00+00:00,1.0,44,102,44,128,0.9453125,0.008264462809917356,0.0743801652892562,0.6115702479338843,0.18181818181818182,0.8347107438016529,0.049586776859504134,0.049586776859504134,0.0743801652892562,0.008264462809917356,0.008264462809917356,20,0.45454545454545453,1.0,0.4318181818181818,0.4318181818181818,0.4772727272727273,0.5454545454545454
152,2026-06-22 08:00:00+00:00,0.1,5,100,44,128,0.9453125,0.23140495867768596,0.39669421487603307,0.9834710743801653,0.8347107438016529,1.0,0.39669421487603307,0.39669421487603307,0.39669421487603307,0.23140495867768596,0.23140495867768596,4,0.09090909090909091,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.19999999999999996
152,2026-06-22 08:00:00+00:00,0.25,11,100,44,128,0.9453125,0.09090909090909091,0.23140495867768596,0.9421487603305785,0.759504132231405,0.9917355371900827,0.23140495867768596,0.23140495867768596,0.23140495867768596,0.09090909090909091,0.10743801652892562,5,0.11363636363636363,0.25,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.5454545454545454
152,2026-06-22 08:00:00+00:00,0.5,22,100,44,128,0.9453125,0.06611570247933884,0.10743801652892562,0.8429752066115702,0.5615702479338843,0.9504132231404959,0.10743801652892562,0.10743801652892562,0.10743801652892562,0.04132231404958678,0.0743801652892562,10,0.22727272727272727,0.5,0.22727272727272727,0.20454545454545456,0.22727272727272727,0.5454545454545454
152,2026-06-22 08:00:00+00:00,1.0,44,100,44,128,0.9453125,0.008264462809917356,0.0743801652892562,0.6033057851239669,0.19008264462809918,0.8185950413223136,0.049586776859504134,0.049586776859504134,0.0743801652892562,0.008264462809917356,0.008264462809917356,20,0.45454545454545453,1.0,0.4318181818181818,0.4318181818181818,0.5,0.5454545454545454
153,2026-06-22 09:00:00+00:00,0.1,4,118,35,126,0.9444444444444444,0.226890756302521,0.21008403361344538,0.9915966386554622,0.8739495798319328,1.0,0.21008403361344538,0.21008403361344538,0.21008403361344538,0.226890756302521,0.226890756302521,4,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.0
153,2026-06-22 09:00:00+00:00,0.25,9,118,35,126,0.9444444444444444,0.06722689075630252,0.09243697478991597,0.9663865546218487,0.8067226890756303,1.0,0.09243697478991597,0.09243697478991597,0.09243697478991597,0.06722689075630252,0.08403361344537816,6,0.17142857142857143,0.2571428571428571,0.07142857142857142,0.17142857142857143,0.17142857142857143,0.33333333333333337
153,2026-06-22 09:00:00+00:00,0.5,18,118,35,126,0.9444444444444444,0.05042016806722689,0.05042016806722689,0.8991596638655462,0.6634453781512605,0.9915966386554622,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.06722689075630252,9,0.2571428571428571,0.5142857142857142,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.5
153,2026-06-22 09:00:00+00:00,1.0,35,118,35,126,0.9444444444444444,0.008403361344537815,0.05042016806722689,0.7647058823529411,0.37815126050420167,0.9243697478991597,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.008403361344537815,0.008403361344537815,9,0.2571428571428571,1.0,0.2857142857142857,0.2571428571428571,0.2857142857142857,0.7428571428571429
154,2026-06-22 10:00:00+00:00,0.1,4,118,32,110,0.9272727272727272,0.2549019607843137,0.24509803921568626,0.9901960784313726,0.8529411764705882,1.0,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.2549019607843137,0.2549019607843137,4,0.125,0.125,0.03125,0.125,0.125,0.0
154,2026-06-22 10:00:00+00:00,0.25,8,118,32,110,0.9272727272727272,0.058823529411764705,0.13725490196078433,0.9705882352941176,0.7843137254901961,1.0,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.058823529411764705,0.058823529411764705,6,0.1875,0.25,0.0625,0.1875,0.1875,0.25
154,2026-06-22 10:00:00+00:00,0.5,16,118,32,110,0.9272727272727272,0.058823529411764705,0.08823529411764706,0.9019607843137255,0.6372549019607843,0.9901960784313726,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.058823529411764705,8,0.25,0.5,0.125,0.25,0.25,0.5
154,2026-06-22 10:00:00+00:00,1.0,32,118,32,110,0.9272727272727272,0.00980392156862745,0.058823529411764705,0.7549019607843137,0.4215686274509804,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.00980392156862745,0.00980392156862745,9,0.28125,1.0,0.28125,0.28125,0.3125,0.71875
155,2026-06-22 11:00:00+00:00,0.1,4,114,32,110,0.9272727272727272,0.2549019607843137,0.24509803921568626,0.9901960784313726,0.8431372549019608,1.0,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.2549019607843137,0.2549019607843137,4,0.125,0.125,0.03125,0.125,0.125,0.0
155,2026-06-22 11:00:00+00:00,0.25,8,114,32,110,0.9272727272727272,0.058823529411764705,0.13725490196078433,0.9705882352941176,0.7843137254901961,1.0,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.058823529411764705,0.058823529411764705,6,0.1875,0.25,0.0625,0.1875,0.1875,0.25
155,2026-06-22 11:00:00+00:00,0.5,16,114,32,110,0.9272727272727272,0.058823529411764705,0.08823529411764706,0.8921568627450981,0.6372549019607843,0.9901960784313726,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.058823529411764705,7,0.21875,0.5,0.125,0.21875,0.25,0.5625
155,2026-06-22 11:00:00+00:00,1.0,32,114,32,110,0.9272727272727272,0.00980392156862745,0.058823529411764705,0.7450980392156863,0.4308823529411765,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.00980392156862745,0.00980392156862745,9,0.28125,1.0,0.28125,0.28125,0.3125,0.71875
156,2026-06-22 12:00:00+00:00,0.1,4,112,32,110,0.9272727272727272,0.2549019607843137,0.24509803921568626,0.9901960784313726,0.8529411764705882,1.0,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.2549019607843137,0.2549019607843137,4,0.125,0.125,0.03125,0.125,0.125,0.0
156,2026-06-22 12:00:00+00:00,0.25,8,112,32,110,0.9272727272727272,0.058823529411764705,0.13725490196078433,0.9705882352941176,0.7843137254901961,1.0,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.058823529411764705,0.058823529411764705,6,0.1875,0.25,0.0625,0.1875,0.1875,0.25
156,2026-06-22 12:00:00+00:00,0.5,16,112,32,110,0.9272727272727272,0.058823529411764705,0.08823529411764706,0.9166666666666666,0.6862745098039216,0.9901960784313726,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.058823529411764705,8,0.25,0.5,0.125,0.21875,0.25,0.5
156,2026-06-22 12:00:00+00:00,1.0,32,112,32,110,0.9272727272727272,0.00980392156862745,0.058823529411764705,0.7549019607843137,0.421078431372549,0.9313725490196079,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.00980392156862745,0.00980392156862745,9,0.28125,1.0,0.28125,0.28125,0.3125,0.71875
157,2026-06-22 13:00:00+00:00,0.1,4,110,32,97,0.8865979381443299,0.11627906976744186,0.2441860465116279,0.9883720930232558,0.8372093023255814,1.0,0.2441860465116279,0.2441860465116279,0.2441860465116279,0.11627906976744186,0.11627906976744186,4,0.125,0.125,0.03125,0.125,0.125,0.0
157,2026-06-22 13:00:00+00:00,0.25,8,110,32,97,0.8865979381443299,0.06976744186046512,0.11627906976744186,0.9651162790697675,0.7203488372093023,1.0,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.06976744186046512,0.06976744186046512,6,0.1875,0.25,0.0625,0.1875,0.1875,0.25
157,2026-06-22 13:00:00+00:00,0.5,16,110,32,97,0.8865979381443299,0.06976744186046512,0.10465116279069768,0.9069767441860465,0.5924418604651163,0.9883720930232558,0.10465116279069768,0.10465116279069768,0.10465116279069768,0.046511627906976744,0.06976744186046512,8,0.25,0.5,0.15625,0.21875,0.25,0.5
157,2026-06-22 13:00:00+00:00,1.0,32,110,32,97,0.8865979381443299,0.011627906976744186,0.06976744186046512,0.7325581395348837,0.2668604651162791,0.9302325581395349,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.011627906976744186,0.011627906976744186,10,0.3125,1.0,0.28125,0.3125,0.3125,0.6875
158,2026-06-22 14:00:00+00:00,0.1,4,106,32,96,0.8854166666666666,0.11764705882352941,0.23529411764705882,0.9882352941176471,0.8,1.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.11764705882352941,4,0.125,0.125,0.03125,0.125,0.125,0.0
158,2026-06-22 14:00:00+00:00,0.25,8,106,32,96,0.8854166666666666,0.07058823529411765,0.11764705882352941,0.9647058823529412,0.7176470588235294,1.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.07058823529411765,0.07058823529411765,6,0.1875,0.25,0.0625,0.1875,0.1875,0.25
158,2026-06-22 14:00:00+00:00,0.5,16,106,32,96,0.8854166666666666,0.07058823529411765,0.10588235294117647,0.8823529411764706,0.54,0.9764705882352941,0.10588235294117647,0.10588235294117647,0.10588235294117647,0.047058823529411764,0.07058823529411765,8,0.25,0.5,0.15625,0.21875,0.25,0.5
158,2026-06-22 14:00:00+00:00,1.0,32,106,32,96,0.8854166666666666,0.011764705882352941,0.07058823529411765,0.7176470588235294,0.27058823529411763,0.9176470588235294,0.058823529411764705,0.07058823529411765,0.07058823529411765,0.011764705882352941,0.011764705882352941,10,0.3125,1.0,0.3125,0.3125,0.34375,0.6875
